user_id,age,gender,activity_level,goal,bmi,fitness_experience,has_gym_membership
26907,22,male,high,gain_muscle,24.2,beginner,True
26908,49,male,low,gain_muscle,20.8,intermediate,True
26909,53,female,low,lose_weight,24.3,beginner,False
26910,32,female,high,lose_weight,23.4,beginner,False
26911,31,female,low,lose_weight,23.3,intermediate,False
26912,22,female,high,stay_fit,25.2,intermediate,False
26913,17,male,medium,lose_weight,19.3,beginner,False
26914,21,male,medium,lose_weight,23.4,beginner,True
26915,19,male,medium,gain_muscle,27.2,beginner,False
26916,46,female,low,lose_weight,27.9,intermediate,False
26917,25,male,low,stay_fit,21.8,advanced,True
26918,16,male,high,stay_fit,19.1,advanced,False
26919,19,female,high,stay_fit,28.5,beginner,True
26920,35,female,medium,stay_fit,21.3,intermediate,False
26921,24,female,high,lose_weight,22.7,advanced,True
26922,50,male,high,lose_weight,21.5,beginner,True
26923,34,male,low,lose_weight,23.8,beginner,True
26924,30,male,medium,stay_fit,22.2,advanced,True
26925,42,male,low,gain_muscle,26.5,beginner,False
26926,25,male,low,stay_fit,26.1,intermediate,True
26927,30,male,medium,gain_muscle,20.1,beginner,True
26928,32,male,low,lose_weight,19.4,intermediate,False
26929,19,male,low,lose_weight,20.6,advanced,True
26930,18,female,medium,lose_weight,22.0,beginner,False
26931,21,female,low,lose_weight,25.7,beginner,False
26932,25,male,low,gain_muscle,24.9,beginner,False
26933,17,male,low,lose_weight,28.7,beginner,False
26934,22,male,high,stay_fit,22.0,intermediate,False
26935,19,male,medium,gain_muscle,20.7,beginner,False
26936,21,female,high,stay_fit,23.9,intermediate,False
26937,20,female,high,stay_fit,18.8,intermediate,True
26938,27,female,high,gain_muscle,24.3,beginner,False
26939,19,male,low,stay_fit,22.2,intermediate,False
26940,19,female,high,lose_weight,29.9,intermediate,True
26941,41,male,medium,stay_fit,23.4,advanced,False
26942,28,male,low,lose_weight,30.1,advanced,False
26943,25,male,medium,gain_muscle,25.3,advanced,True
26944,34,female,medium,stay_fit,26.2,intermediate,False
26945,19,male,low,lose_weight,25.3,beginner,False
26946,21,male,low,lose_weight,19.4,beginner,True
26947,25,male,medium,lose_weight,28.1,beginner,True
26948,37,male,high,lose_weight,26.4,intermediate,True
26949,19,male,medium,gain_muscle,24.2,beginner,True
26950,49,male,medium,lose_weight,19.8,intermediate,True
26951,23,male,low,lose_weight,18.9,beginner,True
26952,54,female,medium,stay_fit,23.2,intermediate,False
26953,28,male,low,lose_weight,26.6,beginner,True
26954,24,male,high,lose_weight,24.3,intermediate,False
26955,28,male,high,lose_weight,25.0,intermediate,False
26956,23,female,medium,lose_weight,28.5,beginner,False
26957,21,male,high,lose_weight,26.6,beginner,False
26958,26,female,medium,stay_fit,26.1,intermediate,False
26959,21,male,low,lose_weight,26.1,intermediate,True
26960,45,male,medium,lose_weight,25.3,beginner,True
26961,24,female,high,gain_muscle,25.8,beginner,True
26962,22,male,medium,lose_weight,25.5,intermediate,True
26963,24,male,medium,lose_weight,25.7,advanced,True
26964,24,male,medium,lose_weight,34.7,intermediate,False
26965,30,male,medium,lose_weight,23.7,beginner,False
26966,23,male,low,lose_weight,17.3,advanced,False
26967,25,female,medium,gain_muscle,20.8,beginner,False
26968,26,female,medium,gain_muscle,27.4,advanced,True
26969,25,male,medium,gain_muscle,25.2,beginner,True
26970,20,male,medium,stay_fit,23.1,advanced,False
26971,16,female,medium,stay_fit,25.3,beginner,False
26972,24,male,low,stay_fit,26.8,beginner,True
26973,36,male,high,lose_weight,25.6,intermediate,True
26974,22,female,medium,stay_fit,28.3,beginner,False
26975,25,female,medium,lose_weight,29.7,beginner,True
26976,22,female,low,lose_weight,26.8,beginner,True
26977,31,female,low,gain_muscle,23.8,advanced,False
26978,21,female,low,stay_fit,28.1,intermediate,False
26979,20,male,medium,stay_fit,21.8,intermediate,True
26980,22,female,medium,gain_muscle,20.5,intermediate,False
26981,47,male,medium,lose_weight,20.5,beginner,False
26982,18,male,high,lose_weight,23.2,beginner,False
26983,27,male,low,gain_muscle,20.8,beginner,True
26984,31,female,low,lose_weight,25.0,beginner,True
26985,22,male,low,lose_weight,25.9,beginner,False
26986,40,female,medium,stay_fit,29.5,intermediate,True
26987,32,male,high,lose_weight,23.0,beginner,True
26988,19,male,high,gain_muscle,27.4,intermediate,False
26989,21,female,medium,gain_muscle,24.8,beginner,True
26990,26,female,medium,stay_fit,26.1,beginner,True
26991,22,female,high,gain_muscle,29.6,advanced,True
26992,41,male,medium,lose_weight,26.5,intermediate,False
26993,26,female,low,gain_muscle,21.7,beginner,False
26994,17,female,medium,lose_weight,20.7,intermediate,False
26995,25,male,medium,lose_weight,19.6,advanced,False
26996,51,male,medium,gain_muscle,18.7,advanced,True
26997,25,male,low,stay_fit,22.7,beginner,False
26998,34,female,medium,stay_fit,24.6,intermediate,True
26999,36,male,medium,gain_muscle,24.1,intermediate,True
27000,16,male,low,gain_muscle,22.2,beginner,False
27001,25,female,medium,gain_muscle,18.4,beginner,False
27002,19,male,low,stay_fit,27.9,beginner,True
27003,29,female,medium,lose_weight,21.9,beginner,False
27004,22,male,low,gain_muscle,25.6,advanced,True
27005,26,male,high,lose_weight,20.9,intermediate,False
27006,18,male,low,lose_weight,19.1,beginner,True
27007,19,female,medium,stay_fit,22.6,intermediate,False
27008,25,female,low,lose_weight,25.7,intermediate,False
27009,39,female,low,lose_weight,18.9,beginner,True
27010,43,female,medium,stay_fit,23.1,beginner,True
27011,44,male,low,stay_fit,23.6,beginner,False
27012,18,male,medium,gain_muscle,22.7,intermediate,False
27013,20,male,low,lose_weight,20.3,intermediate,False
27014,17,male,medium,gain_muscle,23.6,intermediate,False
27015,21,female,medium,lose_weight,21.9,beginner,True
27016,32,male,high,stay_fit,19.6,beginner,True
27017,22,female,medium,lose_weight,27.5,intermediate,False
27018,40,female,high,gain_muscle,26.9,intermediate,False
27019,18,male,high,lose_weight,22.1,intermediate,True
27020,33,female,low,stay_fit,22.2,intermediate,False
27021,25,male,high,stay_fit,23.7,advanced,False
27022,16,female,medium,gain_muscle,26.6,beginner,True
27023,25,male,low,lose_weight,27.9,beginner,False
27024,16,male,high,stay_fit,19.6,advanced,False
27025,25,male,low,gain_muscle,26.9,advanced,True
27026,31,female,medium,lose_weight,24.4,intermediate,True
27027,16,female,medium,lose_weight,23.5,intermediate,False
27028,23,male,medium,lose_weight,20.4,beginner,True
27029,28,female,medium,lose_weight,23.5,beginner,False
27030,49,male,low,lose_weight,23.6,beginner,False
27031,23,female,medium,stay_fit,23.0,beginner,False
27032,25,male,low,lose_weight,23.5,intermediate,True
27033,31,male,low,gain_muscle,27.2,advanced,False
27034,38,female,high,stay_fit,24.9,intermediate,False
27035,18,male,medium,gain_muscle,26.9,advanced,False
27036,23,male,medium,stay_fit,19.7,intermediate,False
27037,36,male,low,stay_fit,22.9,beginner,False
27038,22,male,medium,gain_muscle,22.5,intermediate,True
27039,25,male,low,stay_fit,25.7,beginner,True
27040,26,female,medium,lose_weight,24.7,intermediate,False
27041,22,male,low,gain_muscle,26.3,intermediate,False
27042,36,male,medium,lose_weight,28.8,advanced,True
27043,22,male,medium,gain_muscle,24.7,beginner,False
27044,32,female,high,lose_weight,23.9,advanced,False
27045,23,female,low,lose_weight,23.2,intermediate,False
27046,41,female,low,lose_weight,18.8,intermediate,False
27047,22,male,high,stay_fit,20.2,beginner,True
27048,19,male,medium,lose_weight,19.1,intermediate,False
27049,24,female,medium,stay_fit,22.4,beginner,False
27050,54,female,medium,stay_fit,22.8,intermediate,True
27051,41,male,medium,lose_weight,29.2,intermediate,True
27052,20,male,low,stay_fit,24.3,beginner,True
27053,25,male,low,gain_muscle,24.5,beginner,False
27054,47,male,medium,stay_fit,21.7,beginner,False
27055,31,female,high,lose_weight,23.6,intermediate,False
27056,29,male,medium,stay_fit,17.4,beginner,True
27057,26,male,medium,stay_fit,25.9,beginner,True
27058,17,male,low,lose_weight,22.8,beginner,True
27059,20,male,medium,lose_weight,20.3,beginner,True
27060,19,male,high,gain_muscle,23.5,beginner,False
27061,44,male,high,gain_muscle,26.0,intermediate,False
27062,38,female,medium,stay_fit,26.3,beginner,False
27063,24,male,medium,stay_fit,29.4,advanced,False
27064,50,male,medium,stay_fit,23.6,intermediate,False
27065,52,male,medium,stay_fit,20.6,beginner,False
27066,20,male,medium,lose_weight,25.0,advanced,True
27067,20,male,medium,stay_fit,26.9,intermediate,True
27068,18,male,low,gain_muscle,25.5,intermediate,False
27069,20,female,low,lose_weight,24.4,intermediate,True
27070,31,male,low,lose_weight,26.2,beginner,False
27071,32,female,low,lose_weight,23.0,beginner,True
27072,17,male,low,lose_weight,24.2,intermediate,False
27073,24,male,low,gain_muscle,24.8,intermediate,True
27074,44,female,low,gain_muscle,16.1,intermediate,False
27075,29,male,low,gain_muscle,22.0,beginner,True
27076,25,male,medium,stay_fit,20.2,beginner,True
27077,18,male,medium,gain_muscle,19.8,intermediate,True
27078,17,male,high,lose_weight,19.8,advanced,False
27079,18,male,medium,lose_weight,24.3,intermediate,False
27080,25,male,low,gain_muscle,25.6,beginner,False
27081,22,female,medium,gain_muscle,20.6,intermediate,True
27082,47,female,high,lose_weight,20.7,beginner,True
27083,24,male,medium,lose_weight,25.2,advanced,True
27084,21,male,low,lose_weight,27.0,intermediate,False
27085,30,male,high,stay_fit,25.2,intermediate,True
27086,32,male,low,lose_weight,26.9,beginner,True
27087,41,female,high,lose_weight,23.4,intermediate,False
27088,36,male,high,stay_fit,26.3,intermediate,False
27089,34,male,medium,lose_weight,23.0,intermediate,False
27090,19,female,medium,gain_muscle,25.1,advanced,False
27091,21,female,low,gain_muscle,20.6,intermediate,False
27092,19,female,medium,lose_weight,28.3,beginner,True
27093,22,female,medium,lose_weight,29.1,beginner,False
27094,39,female,medium,gain_muscle,24.5,intermediate,False
27095,25,male,low,stay_fit,29.0,beginner,True
27096,29,male,low,stay_fit,25.4,intermediate,True
27097,33,male,medium,stay_fit,23.7,intermediate,True
27098,25,male,medium,stay_fit,22.6,intermediate,False
27099,18,female,medium,gain_muscle,29.6,advanced,False
27100,22,male,medium,gain_muscle,23.5,intermediate,False
27101,28,male,medium,stay_fit,24.0,beginner,False
27102,29,male,medium,stay_fit,26.8,beginner,True
27103,20,male,medium,lose_weight,25.1,beginner,True
27104,34,female,medium,lose_weight,23.1,beginner,False
27105,19,male,high,lose_weight,26.8,beginner,False
27106,16,male,medium,gain_muscle,19.3,beginner,False
27107,17,male,high,lose_weight,23.7,intermediate,False
27108,21,female,medium,lose_weight,24.1,beginner,True
27109,43,female,low,gain_muscle,23.6,beginner,True
27110,33,male,medium,stay_fit,26.5,beginner,True
27111,19,female,low,gain_muscle,21.5,advanced,False
27112,21,female,high,lose_weight,23.6,intermediate,True
27113,17,female,medium,stay_fit,31.5,beginner,False
27114,39,female,medium,stay_fit,26.2,beginner,False
27115,23,female,medium,stay_fit,27.0,advanced,True
27116,19,male,low,gain_muscle,23.7,beginner,False
27117,43,female,medium,stay_fit,28.2,intermediate,False
27118,24,female,medium,stay_fit,19.3,intermediate,False
27119,54,female,high,stay_fit,27.4,intermediate,True
27120,23,female,medium,gain_muscle,23.3,beginner,True
27121,31,male,medium,lose_weight,22.0,beginner,True
27122,18,male,high,lose_weight,21.8,intermediate,False
27123,38,male,low,stay_fit,23.8,intermediate,False
27124,36,female,low,lose_weight,26.9,beginner,True
27125,29,male,low,stay_fit,20.3,intermediate,False
27126,17,male,high,gain_muscle,28.5,beginner,True
27127,19,male,low,stay_fit,21.0,beginner,False
27128,34,male,medium,gain_muscle,22.9,advanced,True
27129,20,female,medium,gain_muscle,22.3,beginner,False
27130,27,female,low,lose_weight,24.1,beginner,False
27131,18,female,high,lose_weight,22.0,beginner,False
27132,22,male,medium,lose_weight,22.3,beginner,False
27133,34,female,medium,gain_muscle,20.4,intermediate,False
27134,20,male,low,stay_fit,24.4,beginner,False
27135,24,male,medium,gain_muscle,20.0,beginner,False
27136,34,female,medium,stay_fit,23.1,beginner,False
27137,44,female,medium,stay_fit,21.0,beginner,False
27138,51,female,medium,lose_weight,20.8,advanced,False
27139,21,male,low,gain_muscle,21.8,advanced,True
27140,20,male,high,gain_muscle,21.4,intermediate,True
27141,38,male,medium,lose_weight,25.3,beginner,False
27142,17,male,medium,lose_weight,22.3,beginner,True
27143,32,male,low,lose_weight,27.9,intermediate,False
27144,38,male,medium,stay_fit,21.9,beginner,True
27145,25,male,low,lose_weight,23.5,intermediate,True
27146,42,male,medium,lose_weight,22.4,beginner,False
27147,20,female,medium,stay_fit,23.6,beginner,False
27148,35,female,high,lose_weight,23.9,advanced,True
27149,33,female,high,stay_fit,23.8,beginner,True
27150,36,male,medium,stay_fit,25.9,beginner,False
27151,22,male,medium,gain_muscle,24.2,beginner,True
27152,19,male,medium,gain_muscle,24.7,advanced,True
27153,44,male,low,lose_weight,27.6,intermediate,False
27154,22,male,high,gain_muscle,23.1,intermediate,False
27155,16,male,medium,lose_weight,27.8,intermediate,True
27156,22,female,medium,stay_fit,24.5,beginner,False
27157,30,male,high,stay_fit,15.9,advanced,False
27158,20,female,high,lose_weight,24.6,beginner,False
27159,17,female,medium,gain_muscle,28.2,intermediate,False
27160,22,male,medium,stay_fit,25.8,intermediate,True
27161,28,male,high,gain_muscle,23.7,advanced,False
27162,17,female,medium,gain_muscle,22.4,beginner,True
27163,22,male,high,stay_fit,28.9,intermediate,True
27164,30,male,low,stay_fit,24.2,intermediate,False
27165,20,female,medium,lose_weight,20.5,advanced,True
27166,20,female,medium,lose_weight,24.4,beginner,False
27167,27,female,medium,stay_fit,21.4,intermediate,False
27168,34,male,high,lose_weight,17.0,beginner,False
27169,17,male,medium,stay_fit,24.0,advanced,False
27170,34,male,high,lose_weight,24.2,advanced,False
27171,17,male,medium,lose_weight,23.0,beginner,False
27172,35,male,low,gain_muscle,23.0,advanced,False
27173,22,male,low,lose_weight,24.4,beginner,False
27174,27,female,low,lose_weight,22.0,intermediate,False
27175,23,female,medium,gain_muscle,20.6,beginner,True
27176,21,female,low,lose_weight,20.1,advanced,True
27177,38,female,medium,lose_weight,22.8,beginner,False
27178,31,male,medium,lose_weight,24.8,beginner,True
27179,20,male,low,gain_muscle,17.3,intermediate,False
27180,27,female,low,stay_fit,25.5,intermediate,False
27181,17,female,medium,lose_weight,23.1,beginner,False
27182,28,male,medium,gain_muscle,22.2,beginner,False
27183,36,male,high,gain_muscle,28.4,beginner,False
27184,33,female,medium,lose_weight,27.5,beginner,False
27185,28,male,high,lose_weight,25.6,advanced,False
27186,39,male,low,lose_weight,20.9,beginner,False
27187,22,male,medium,gain_muscle,27.6,intermediate,True
27188,25,female,high,stay_fit,20.9,intermediate,False
27189,21,male,high,gain_muscle,23.1,intermediate,False
27190,23,female,medium,lose_weight,24.7,beginner,False
27191,26,male,medium,lose_weight,17.7,intermediate,False
27192,23,male,low,stay_fit,24.7,intermediate,False
27193,17,female,low,lose_weight,21.5,intermediate,False
27194,19,male,low,gain_muscle,22.6,beginner,False
27195,40,male,low,lose_weight,20.4,beginner,False
27196,20,male,medium,lose_weight,27.2,beginner,True
27197,19,female,low,lose_weight,22.9,beginner,False
27198,26,male,medium,stay_fit,24.0,intermediate,False
27199,26,male,high,stay_fit,28.9,intermediate,False
27200,45,female,medium,lose_weight,26.9,beginner,True
27201,28,male,low,lose_weight,24.2,advanced,True
27202,41,male,medium,gain_muscle,21.8,beginner,True
27203,18,female,high,lose_weight,21.8,intermediate,True
27204,17,male,low,gain_muscle,25.3,beginner,False
27205,19,male,high,stay_fit,21.2,beginner,True
27206,41,male,low,gain_muscle,18.3,intermediate,False
27207,30,female,medium,stay_fit,21.7,intermediate,False
27208,24,male,low,stay_fit,25.2,beginner,True
27209,20,male,medium,gain_muscle,22.1,intermediate,True
27210,30,female,medium,stay_fit,27.1,intermediate,True
27211,18,male,medium,lose_weight,22.0,beginner,True
27212,29,male,medium,lose_weight,23.4,beginner,False
27213,24,male,high,stay_fit,21.7,intermediate,False
27214,19,female,low,lose_weight,23.6,intermediate,False
27215,17,male,medium,lose_weight,20.6,beginner,False
27216,24,female,low,lose_weight,27.9,beginner,True
27217,51,female,medium,stay_fit,26.9,beginner,False
27218,18,male,medium,stay_fit,20.0,beginner,False
27219,16,male,low,gain_muscle,27.1,beginner,False
27220,29,female,low,stay_fit,28.2,beginner,True
27221,21,male,high,stay_fit,25.7,beginner,True
27222,19,male,low,lose_weight,27.6,advanced,True
27223,27,male,medium,gain_muscle,24.3,beginner,False
27224,21,male,medium,gain_muscle,25.9,advanced,True
27225,23,male,low,lose_weight,25.5,beginner,False
27226,45,male,low,lose_weight,21.2,beginner,True
27227,18,male,medium,stay_fit,26.6,intermediate,True
27228,53,male,low,lose_weight,25.1,beginner,True
27229,26,female,high,stay_fit,20.8,advanced,False
27230,22,female,high,gain_muscle,19.1,beginner,True
27231,24,male,medium,lose_weight,24.8,beginner,False
27232,19,male,low,lose_weight,23.6,beginner,True
27233,17,male,medium,gain_muscle,20.3,intermediate,True
27234,21,male,low,lose_weight,27.7,beginner,False
27235,32,male,medium,lose_weight,25.4,intermediate,False
27236,18,male,low,gain_muscle,25.4,beginner,False
27237,16,female,medium,gain_muscle,24.5,beginner,True
27238,19,male,low,stay_fit,20.3,intermediate,False
27239,50,male,medium,gain_muscle,20.8,beginner,True
27240,37,male,low,stay_fit,27.7,beginner,True
27241,19,male,medium,lose_weight,24.7,beginner,False
27242,24,female,low,lose_weight,20.8,advanced,False
27243,21,male,high,gain_muscle,23.7,beginner,True
27244,23,female,medium,stay_fit,25.5,intermediate,True
27245,20,male,low,lose_weight,22.4,intermediate,False
27246,26,male,medium,gain_muscle,24.6,intermediate,True
27247,55,female,low,lose_weight,27.1,intermediate,False
27248,29,male,medium,stay_fit,29.2,beginner,True
27249,23,male,low,gain_muscle,18.6,advanced,False
27250,26,female,medium,lose_weight,26.7,intermediate,False
27251,18,male,medium,lose_weight,25.5,advanced,False
27252,21,female,medium,stay_fit,25.0,intermediate,True
27253,50,male,medium,stay_fit,21.4,beginner,False
27254,25,male,high,gain_muscle,25.3,advanced,False
27255,20,male,high,lose_weight,22.4,beginner,False
27256,24,female,high,lose_weight,25.3,beginner,True
27257,49,male,low,stay_fit,25.4,beginner,False
27258,27,male,medium,gain_muscle,27.8,beginner,False
27259,19,male,medium,stay_fit,26.4,beginner,False
27260,30,male,medium,stay_fit,18.3,beginner,True
27261,42,male,high,lose_weight,24.1,advanced,False
27262,32,male,low,lose_weight,28.0,beginner,False
27263,40,female,medium,gain_muscle,19.6,beginner,True
27264,30,male,medium,lose_weight,23.6,intermediate,False
27265,24,male,low,stay_fit,25.0,intermediate,True
27266,28,male,high,lose_weight,17.2,beginner,True
27267,31,male,medium,gain_muscle,25.0,beginner,False
27268,44,female,medium,lose_weight,22.1,beginner,True
27269,30,male,high,lose_weight,24.5,intermediate,True
27270,24,male,medium,lose_weight,24.7,intermediate,False
27271,29,male,high,lose_weight,23.2,beginner,True
27272,26,female,low,lose_weight,24.0,intermediate,False
27273,21,female,medium,gain_muscle,20.9,intermediate,False
27274,17,male,medium,lose_weight,23.6,intermediate,True
27275,21,male,medium,lose_weight,22.3,advanced,False
27276,46,male,low,gain_muscle,25.1,intermediate,True
27277,24,male,medium,stay_fit,24.1,beginner,False
27278,28,male,low,stay_fit,20.8,advanced,False
27279,25,female,low,stay_fit,21.6,beginner,True
27280,31,male,medium,stay_fit,21.6,beginner,False
27281,24,female,medium,lose_weight,23.8,intermediate,False
27282,27,male,high,gain_muscle,24.4,intermediate,True
27283,28,female,medium,lose_weight,23.7,beginner,False
27284,19,male,medium,stay_fit,24.4,beginner,False
27285,29,male,low,lose_weight,22.3,beginner,False
27286,19,female,low,lose_weight,21.6,advanced,False
27287,23,male,medium,stay_fit,19.9,beginner,True
27288,23,male,low,stay_fit,22.9,beginner,True
27289,53,female,medium,lose_weight,22.1,intermediate,False
27290,30,male,low,lose_weight,30.9,intermediate,True
27291,16,male,medium,stay_fit,30.1,intermediate,False
27292,48,female,medium,lose_weight,25.4,beginner,True
27293,25,female,high,stay_fit,21.3,beginner,True
27294,16,female,medium,stay_fit,23.7,intermediate,False
27295,21,male,low,lose_weight,24.8,beginner,True
27296,27,female,high,lose_weight,17.4,beginner,True
27297,35,female,medium,lose_weight,23.9,advanced,False
27298,26,female,high,lose_weight,20.0,intermediate,False
27299,29,female,low,gain_muscle,23.0,intermediate,True
27300,32,male,medium,stay_fit,21.4,beginner,False
27301,22,male,low,gain_muscle,23.7,intermediate,True
27302,21,male,low,lose_weight,22.7,beginner,False
27303,22,female,low,lose_weight,24.6,beginner,True
27304,52,male,medium,lose_weight,26.2,beginner,False
27305,24,female,high,gain_muscle,25.7,intermediate,False
27306,16,female,medium,stay_fit,29.6,advanced,False
27307,42,female,medium,gain_muscle,22.6,beginner,False
27308,25,female,high,stay_fit,28.2,beginner,True
27309,19,female,low,lose_weight,21.0,beginner,False
27310,19,female,low,stay_fit,18.7,intermediate,True
27311,25,female,low,lose_weight,25.6,intermediate,True
27312,28,male,high,stay_fit,28.5,intermediate,True
27313,25,male,medium,stay_fit,21.6,advanced,False
27314,22,male,medium,stay_fit,25.6,intermediate,True
27315,18,male,high,lose_weight,21.6,beginner,False
27316,40,male,low,gain_muscle,27.3,advanced,True
27317,35,female,low,gain_muscle,27.1,beginner,False
27318,24,female,medium,gain_muscle,25.1,beginner,True
27319,36,male,medium,stay_fit,20.6,advanced,True
27320,28,female,low,stay_fit,25.2,beginner,False
27321,22,male,low,lose_weight,19.0,intermediate,False
27322,17,male,medium,lose_weight,24.0,advanced,True
27323,16,female,low,lose_weight,21.6,intermediate,False
27324,21,male,medium,gain_muscle,24.3,advanced,True
27325,34,female,medium,lose_weight,24.1,beginner,False
27326,35,male,medium,lose_weight,24.4,beginner,True
27327,24,male,high,gain_muscle,19.4,beginner,False
27328,20,female,medium,gain_muscle,20.5,advanced,False
27329,20,male,low,stay_fit,29.3,beginner,False
27330,29,female,medium,stay_fit,26.5,intermediate,False
27331,17,male,medium,lose_weight,24.9,beginner,True
27332,52,male,high,stay_fit,19.4,advanced,False
27333,23,female,medium,stay_fit,24.9,beginner,False
27334,26,female,medium,gain_muscle,25.1,beginner,True
27335,30,male,high,lose_weight,22.7,intermediate,False
27336,20,male,medium,stay_fit,20.5,beginner,True
27337,19,female,high,stay_fit,22.0,intermediate,True
27338,19,male,low,lose_weight,27.0,intermediate,True
27339,53,male,low,stay_fit,26.3,beginner,False
27340,26,female,medium,lose_weight,26.9,intermediate,False
27341,35,male,low,lose_weight,25.7,intermediate,True
27342,24,male,medium,lose_weight,21.2,beginner,True
27343,18,male,medium,gain_muscle,19.0,intermediate,True
27344,28,female,medium,gain_muscle,23.8,beginner,True
27345,55,male,high,lose_weight,26.9,intermediate,False
27346,40,female,medium,lose_weight,27.0,intermediate,True
27347,31,male,high,lose_weight,20.9,advanced,True
27348,21,male,medium,stay_fit,25.0,beginner,True
27349,34,male,medium,lose_weight,21.8,beginner,False
27350,25,male,medium,gain_muscle,23.2,intermediate,True
27351,25,male,high,gain_muscle,20.2,beginner,True
27352,16,male,low,stay_fit,26.1,advanced,False
27353,16,female,medium,gain_muscle,25.5,intermediate,True
27354,21,female,low,lose_weight,20.4,intermediate,False
27355,30,male,low,stay_fit,23.1,advanced,False
27356,25,female,high,lose_weight,19.3,intermediate,True
27357,22,female,low,lose_weight,18.9,advanced,False
27358,45,male,medium,stay_fit,20.1,beginner,True
27359,25,male,medium,stay_fit,24.0,beginner,True
27360,16,male,high,stay_fit,22.5,intermediate,False
27361,32,male,medium,lose_weight,24.1,intermediate,True
27362,31,male,low,stay_fit,22.4,intermediate,False
27363,55,male,medium,stay_fit,26.3,beginner,True
27364,44,male,low,gain_muscle,22.9,intermediate,False
27365,35,female,medium,lose_weight,27.3,beginner,False
27366,21,female,medium,gain_muscle,22.6,intermediate,True
27367,25,male,low,lose_weight,25.8,beginner,False
27368,31,female,high,stay_fit,23.8,beginner,False
27369,25,male,low,stay_fit,20.3,beginner,False
27370,33,female,low,gain_muscle,28.6,advanced,False
27371,18,male,low,stay_fit,29.3,intermediate,True
27372,19,male,low,gain_muscle,23.8,beginner,False
27373,55,male,medium,lose_weight,23.3,beginner,False
27374,30,male,low,lose_weight,26.8,intermediate,True
27375,18,male,high,stay_fit,23.9,intermediate,True
27376,24,male,high,stay_fit,26.1,advanced,True
27377,55,male,medium,stay_fit,24.7,intermediate,True
27378,17,male,medium,lose_weight,24.5,advanced,False
27379,30,female,high,lose_weight,22.0,intermediate,False
27380,35,male,medium,lose_weight,22.2,intermediate,False
27381,51,female,low,stay_fit,27.2,beginner,False
27382,22,female,medium,lose_weight,28.3,advanced,False
27383,21,male,low,gain_muscle,24.5,beginner,True
27384,23,male,medium,lose_weight,27.8,intermediate,True
27385,23,female,medium,stay_fit,21.7,intermediate,False
27386,25,male,medium,gain_muscle,25.6,intermediate,False
27387,18,female,low,stay_fit,23.2,advanced,True
27388,22,male,low,gain_muscle,24.1,beginner,False
27389,23,male,high,gain_muscle,23.3,beginner,False
27390,52,male,high,lose_weight,23.4,intermediate,False
27391,37,male,medium,lose_weight,16.2,beginner,False
27392,25,female,medium,lose_weight,20.1,beginner,False
27393,53,female,medium,lose_weight,18.7,advanced,True
27394,26,female,medium,gain_muscle,22.6,beginner,False
27395,23,male,low,gain_muscle,20.8,beginner,True
27396,17,male,medium,gain_muscle,18.8,beginner,False
27397,34,male,high,stay_fit,20.9,advanced,False
27398,40,female,high,lose_weight,23.4,beginner,False
27399,24,male,medium,gain_muscle,32.9,intermediate,False
27400,54,male,low,gain_muscle,23.6,beginner,False
27401,31,female,high,lose_weight,22.9,beginner,True
27402,31,male,medium,lose_weight,19.8,beginner,False
27403,19,male,medium,lose_weight,20.7,advanced,False
27404,17,male,low,stay_fit,26.6,beginner,False
27405,23,male,medium,lose_weight,28.3,beginner,True
27406,31,female,medium,gain_muscle,21.2,beginner,False
27407,20,male,medium,gain_muscle,24.5,beginner,True
27408,47,male,medium,stay_fit,31.7,beginner,False
27409,16,male,medium,stay_fit,29.7,intermediate,False
27410,23,male,medium,lose_weight,24.7,advanced,False
27411,21,male,medium,lose_weight,21.1,intermediate,True
27412,29,male,low,lose_weight,21.0,beginner,False
27413,45,male,medium,lose_weight,17.6,intermediate,True
27414,22,male,low,lose_weight,23.9,beginner,False
27415,23,female,medium,lose_weight,29.3,advanced,False
27416,43,male,medium,lose_weight,21.9,intermediate,True
27417,41,female,medium,lose_weight,23.1,beginner,True
27418,18,male,medium,stay_fit,23.8,beginner,False
27419,33,male,medium,stay_fit,24.0,beginner,True
27420,26,female,low,lose_weight,21.3,beginner,True
27421,45,male,medium,gain_muscle,23.5,intermediate,False
27422,22,male,low,lose_weight,24.9,intermediate,True
27423,31,male,medium,lose_weight,25.4,intermediate,True
27424,47,male,medium,gain_muscle,25.0,intermediate,False
27425,25,male,low,lose_weight,21.6,intermediate,True
27426,32,male,medium,gain_muscle,23.8,beginner,True
27427,38,female,high,lose_weight,24.9,intermediate,True
27428,27,male,medium,gain_muscle,27.1,intermediate,True
27429,23,female,medium,stay_fit,25.6,advanced,False
27430,25,male,high,stay_fit,20.9,advanced,True
27431,27,male,medium,lose_weight,24.2,advanced,False
27432,20,female,medium,gain_muscle,25.2,intermediate,True
27433,21,male,low,gain_muscle,25.4,beginner,True
27434,51,female,low,stay_fit,25.8,intermediate,False
27435,38,male,medium,lose_weight,25.6,intermediate,True
27436,25,male,low,lose_weight,19.3,beginner,True
27437,32,female,medium,lose_weight,21.0,beginner,False
27438,29,female,low,lose_weight,27.5,intermediate,False
27439,24,male,high,stay_fit,21.1,beginner,False
27440,21,female,high,gain_muscle,24.9,beginner,False
